Date,Latitude,Longitude,Observed,Gaussian Krige
2007-05-30,28.83333127878597,-95.66666666666428,0.07,491.17
2007-05-31,28.83333127878597,-95.66666666666428,0.0,0.0
2007-06-01,28.83333127878597,-95.66666666666428,0.0,0.0
2007-06-02,28.83333127878597,-95.66666666666428,0.0,0.65
2007-06-03,28.83333127878597,-95.66666666666428,0.0,106.44
2007-06-04,28.83333127878597,-95.66666666666428,0.0,0.0
2007-06-05,28.83333127878597,-95.66666666666428,0.0,3370.79
2007-06-06,28.83333127878597,-95.66666666666428,0.5499999999999999,23.84
2007-06-07,28.83333127878597,-95.66666666666428,0.0,0.0
2007-06-08,28.83333127878597,-95.66666666666428,0.0,0.0
2007-06-09,28.83333127878597,-95.66666666666428,0.0,4.07
2007-06-10,28.83333127878597,-95.66666666666428,0.0,0.0
2007-06-11,28.83333127878597,-95.66666666666428,0.0,0.0
2007-06-12,28.83333127878597,-95.66666666666428,0.0,0.69
2007-06-13,28.83333127878597,-95.66666666666428,0.0,0.0
2007-06-14,28.83333127878597,-95.66666666666428,0.0,465.54
2007-06-15,28.83333127878597,-95.66666666666428,0.0,729.38
2007-06-16,28.83333127878597,-95.66666666666428,0.0,1363.19
2007-06-17,28.83333127878597,-95.66666666666428,0.01,1040.93
2007-06-18,28.83333127878597,-95.66666666666428,0.66,0.0
2007-06-19,28.83333127878597,-95.66666666666428,0.03,0.0
2007-06-20,28.83333127878597,-95.66666666666428,0.0,1.89
2007-06-21,28.83333127878597,-95.66666666666428,0.0,0.0
2007-06-22,28.83333127878597,-95.66666666666428,0.0,750.95
2007-06-23,28.83333127878597,-95.66666666666428,0.04,0.0
2007-06-24,28.83333127878597,-95.66666666666428,0.03,0.0
2007-06-25,28.83333127878597,-95.66666666666428,0.2,0.0
2007-06-26,28.83333127878597,-95.66666666666428,0.71,0.0
2007-06-27,28.83333127878597,-95.66666666666428,0.0,19748.98
2007-06-28,28.83333127878597,-95.66666666666428,0.0,0.0
2007-06-29,28.83333127878597,-95.66666666666428,0.0,0.0
2007-06-30,28.83333127878597,-95.66666666666428,0.0,0.0
2007-07-01,28.83333127878597,-95.66666666666428,0.01,0.0
2007-07-02,28.83333127878597,-95.66666666666428,0.5900000000000001,98.43
2007-07-03,28.83333127878597,-95.66666666666428,2.21,3131.05
2007-07-04,28.83333127878597,-95.66666666666428,0.1,795.95
2007-07-05,28.83333127878597,-95.66666666666428,3.32,3668.37
2007-07-06,28.83333127878597,-95.66666666666428,0.28,1898.78
2007-07-07,28.83333127878597,-95.66666666666428,0.0,0.0
2007-07-08,28.83333127878597,-95.66666666666428,0.0,0.0
2007-07-09,28.83333127878597,-95.66666666666428,0.0,0.0
2007-07-10,28.83333127878597,-95.66666666666428,0.0,0.0
2007-07-11,28.83333127878597,-95.66666666666428,0.0,18.66
2007-07-12,28.83333127878597,-95.66666666666428,0.0,13.57
2007-07-13,28.83333127878597,-95.66666666666428,0.0,23.23
2007-07-14,28.83333127878597,-95.66666666666428,0.0,933.73
2007-07-15,28.83333127878597,-95.66666666666428,0.0,1355.62
2007-07-16,28.83333127878597,-95.66666666666428,0.15,0.0
2007-07-17,28.83333127878597,-95.66666666666428,0.0,0.0
2007-07-18,28.83333127878597,-95.66666666666428,0.11,1982.19
2007-07-19,28.83333127878597,-95.66666666666428,0.58,1390.97
2007-07-20,28.83333127878597,-95.66666666666428,0.16,0.0
2007-07-21,28.83333127878597,-95.66666666666428,1.05,3103.29
2007-07-22,28.83333127878597,-95.66666666666428,0.0,81.71
2007-07-23,28.83333127878597,-95.66666666666428,0.01,169.88
2007-07-24,28.83333127878597,-95.66666666666428,0.0,34.29
2007-07-25,28.83333127878597,-95.66666666666428,0.5,3863.0
2007-07-26,28.83333127878597,-95.66666666666428,0.42,3814.39
2007-07-27,28.83333127878597,-95.66666666666428,5.66,2018.78
2007-07-28,28.83333127878597,-95.66666666666428,0.01,0.0
2007-07-29,28.83333127878597,-95.66666666666428,0.05,2330.35
2007-07-30,28.83333127878597,-95.66666666666428,0.0,1268.28
2007-07-31,28.83333127878597,-95.66666666666428,0.0,42.93
2007-08-01,28.83333127878597,-95.66666666666428,0.0,0.0
2007-08-02,28.83333127878597,-95.66666666666428,0.0,74.22
2007-08-03,28.83333127878597,-95.66666666666428,0.18,2326.16
2007-08-04,28.83333127878597,-95.66666666666428,0.0,0.0
2007-08-05,28.83333127878597,-95.66666666666428,0.03,0.0
2007-08-06,28.83333127878597,-95.66666666666428,0.07,0.0
2007-08-07,28.83333127878597,-95.66666666666428,0.0,0.15
2007-08-08,28.83333127878597,-95.66666666666428,0.0,0.0
2007-08-09,28.83333127878597,-95.66666666666428,0.0,0.0
2007-08-10,28.83333127878597,-95.66666666666428,0.0,0.0
2007-08-11,28.83333127878597,-95.66666666666428,0.0,0.0
2007-08-12,28.83333127878597,-95.66666666666428,0.09,0.35
2007-08-13,28.83333127878597,-95.66666666666428,0.0,0.0
2007-08-14,28.83333127878597,-95.66666666666428,0.0,16.91
2007-08-15,28.83333127878597,-95.66666666666428,0.0,0.0
2007-08-16,28.83333127878597,-95.66666666666428,0.73,0.0
2007-08-17,28.83333127878597,-95.66666666666428,1.11,0.0
2007-08-18,28.83333127878597,-95.66666666666428,0.05,0.0
2007-08-19,28.83333127878597,-95.66666666666428,0.0,202.36
2007-08-20,28.83333127878597,-95.66666666666428,0.0,0.0
2007-08-21,28.83333127878597,-95.66666666666428,0.02,0.0
2007-08-22,28.83333127878597,-95.66666666666428,0.0,238.7
2007-08-23,28.83333127878597,-95.66666666666428,0.04,2.34
2007-08-24,28.83333127878597,-95.66666666666428,0.01,0.0
2007-08-25,28.83333127878597,-95.66666666666428,0.0,0.09
2007-08-26,28.83333127878597,-95.66666666666428,0.0,63.98
2007-08-27,28.83333127878597,-95.66666666666428,0.0,0.0
2007-08-28,28.83333127878597,-95.66666666666428,0.0,0.0
2007-08-29,28.83333127878597,-95.66666666666428,0.33,0.0
2007-08-30,28.83333127878597,-95.66666666666428,1.32,0.0
2007-08-31,28.83333127878597,-95.66666666666428,0.06,63.3
2007-09-01,28.83333127878597,-95.66666666666428,2.11,1909.99
2007-09-02,28.83333127878597,-95.66666666666428,0.82,124.06
2007-09-03,28.83333127878597,-95.66666666666428,0.02,1257.64
2007-09-04,28.83333127878597,-95.66666666666428,0.13,2951.97
2007-09-05,28.83333127878597,-95.66666666666428,0.0,0.0
2007-09-06,28.83333127878597,-95.66666666666428,0.0,0.0
2007-09-07,28.83333127878597,-95.66666666666428,0.23,0.0
2007-09-08,28.83333127878597,-95.66666666666428,0.0,0.0
2007-09-09,28.83333127878597,-95.66666666666428,0.0,0.0
2007-09-10,28.83333127878597,-95.66666666666428,0.0,0.0
2007-09-11,28.83333127878597,-95.66666666666428,0.0,0.0
2007-09-12,28.83333127878597,-95.66666666666428,0.01,2712.04
2007-09-13,28.83333127878597,-95.66666666666428,1.49,0.0
2007-09-14,28.83333127878597,-95.66666666666428,0.0,1.8
2007-09-15,28.83333127878597,-95.66666666666428,0.0,21.7
2007-09-16,28.83333127878597,-95.66666666666428,0.0,0.0
2007-09-17,28.83333127878597,-95.66666666666428,0.0,0.0
2007-09-18,28.83333127878597,-95.66666666666428,0.0,0.15
2007-09-19,28.83333127878597,-95.66666666666428,0.0,0.0
2007-09-20,28.83333127878597,-95.66666666666428,0.04,0.0
2007-09-21,28.83333127878597,-95.66666666666428,0.0,5.02
2007-09-22,28.83333127878597,-95.66666666666428,0.0,64.32
2007-09-23,28.83333127878597,-95.66666666666428,0.0,0.0
2007-09-24,28.83333127878597,-95.66666666666428,0.0,0.0
2007-09-25,28.83333127878597,-95.66666666666428,0.07,0.0
2007-09-26,28.83333127878597,-95.66666666666428,0.02,0.0
2007-09-27,28.83333127878597,-95.66666666666428,0.0,25.43
2007-09-28,28.83333127878597,-95.66666666666428,0.04,253.77
2007-09-29,28.83333127878597,-95.66666666666428,0.0,0.0
2007-09-30,28.83333127878597,-95.66666666666428,0.95,0.0
2007-10-01,28.83333127878597,-95.66666666666428,0.1,199.31
2007-10-02,28.83333127878597,-95.66666666666428,0.0,1442.39
2007-10-03,28.83333127878597,-95.66666666666428,0.0,12.57
2007-10-04,28.83333127878597,-95.66666666666428,0.0,0.0
2007-10-05,28.83333127878597,-95.66666666666428,0.0,0.0
2007-10-06,28.83333127878597,-95.66666666666428,0.0,0.0
2007-10-07,28.83333127878597,-95.66666666666428,0.0,0.0
2007-10-08,28.83333127878597,-95.66666666666428,0.41,471.88
2007-10-09,28.83333127878597,-95.66666666666428,0.0,0.0
2007-10-10,28.83333127878597,-95.66666666666428,0.0,601.23
2007-10-11,28.83333127878597,-95.66666666666428,0.0,0.0
2007-10-12,28.83333127878597,-95.66666666666428,0.0,110.06
2007-10-13,28.83333127878597,-95.66666666666428,0.0,0.74
2007-10-14,28.83333127878597,-95.66666666666428,0.0,0.0
2007-10-15,28.83333127878597,-95.66666666666428,0.01,1764.84
2007-10-16,28.83333127878597,-95.66666666666428,0.02,0.0
2007-10-17,28.83333127878597,-95.66666666666428,0.01,0.0
2007-10-18,28.83333127878597,-95.66666666666428,0.02,0.0
2007-10-19,28.83333127878597,-95.66666666666428,0.0,0.24
2007-10-20,28.83333127878597,-95.66666666666428,0.0,0.0
2007-10-21,28.83333127878597,-95.66666666666428,0.0,0.0
2007-10-22,28.83333127878597,-95.66666666666428,0.0,0.0
2007-10-23,28.83333127878597,-95.66666666666428,0.22,0.0
2007-10-24,28.83333127878597,-95.66666666666428,0.0,0.0
2007-10-25,28.83333127878597,-95.66666666666428,0.0,0.0
2007-10-26,28.83333127878597,-95.66666666666428,0.0,0.02
2007-10-27,28.83333127878597,-95.66666666666428,0.0,0.0
2007-10-28,28.83333127878597,-95.66666666666428,0.0,0.0
2007-10-29,28.83333127878597,-95.66666666666428,0.0,0.0
2007-10-30,28.83333127878597,-95.66666666666428,0.0,0.0
2007-10-31,28.83333127878597,-95.66666666666428,0.0,0.0
2007-11-01,28.83333127878597,-95.66666666666428,0.0,0.0
2007-11-02,28.83333127878597,-95.66666666666428,0.0,0.0
2007-11-03,28.83333127878597,-95.66666666666428,0.0,0.0
2007-11-04,28.83333127878597,-95.66666666666428,0.0,0.0
2007-11-05,28.83333127878597,-95.66666666666428,0.0,0.0
2007-11-06,28.83333127878597,-95.66666666666428,0.0,7.44
2007-11-07,28.83333127878597,-95.66666666666428,0.0,60.37
2007-11-08,28.83333127878597,-95.66666666666428,0.0,0.0
2007-11-09,28.83333127878597,-95.66666666666428,0.0,0.11
2007-11-10,28.83333127878597,-95.66666666666428,0.0,12.61
2007-11-11,28.83333127878597,-95.66666666666428,0.0,33.02
2007-11-12,28.83333127878597,-95.66666666666428,0.0,0.02
2007-11-13,28.83333127878597,-95.66666666666428,0.0,0.0
2007-11-14,28.83333127878597,-95.66666666666428,0.0,0.93
2007-11-15,28.83333127878597,-95.66666666666428,0.0,0.03
2007-11-16,28.83333127878597,-95.66666666666428,0.0,0.0
2007-11-17,28.83333127878597,-95.66666666666428,0.0,64.88
2007-11-18,28.83333127878597,-95.66666666666428,0.06999999999999999,2526.91
2007-11-19,28.83333127878597,-95.66666666666428,0.5499999999999999,0.0
2007-11-20,28.83333127878597,-95.66666666666428,0.0,0.0
2007-11-21,28.83333127878597,-95.66666666666428,0.0,0.0
2007-11-22,28.83333127878597,-95.66666666666428,0.78,21.97
2007-11-23,28.83333127878597,-95.66666666666428,0.07,16.86
2007-11-24,28.83333127878597,-95.66666666666428,0.02,186.12
2007-11-25,28.83333127878597,-95.66666666666428,1.33,1752.08
2007-11-26,28.83333127878597,-95.66666666666428,0.01,19.16
2007-11-27,28.83333127878597,-95.66666666666428,0.0,0.0
2007-11-28,28.83333127878597,-95.66666666666428,0.0,0.0
2007-11-29,28.83333127878597,-95.66666666666428,0.0,161.51
2007-11-30,28.83333127878597,-95.66666666666428,0.0,0.0
2007-12-01,28.83333127878597,-95.66666666666428,0.0,129.6
2007-12-02,28.83333127878597,-95.66666666666428,0.0,15.31
2007-12-03,28.83333127878597,-95.66666666666428,0.03,0.0
2007-12-04,28.83333127878597,-95.66666666666428,0.0,0.14
2007-12-05,28.83333127878597,-95.66666666666428,0.0,0.0
2007-12-06,28.83333127878597,-95.66666666666428,0.0,0.0
2007-12-07,28.83333127878597,-95.66666666666428,0.0,0.0
2007-12-08,28.83333127878597,-95.66666666666428,0.0,0.0
2007-12-09,28.83333127878597,-95.66666666666428,0.0,0.0
2007-12-10,28.83333127878597,-95.66666666666428,0.0,393.17
2007-12-11,28.83333127878597,-95.66666666666428,0.0,0.0
2007-12-12,28.83333127878597,-95.66666666666428,0.0,543.11
2007-12-13,28.83333127878597,-95.66666666666428,0.02,944.91
2007-12-14,28.83333127878597,-95.66666666666428,0.0,0.0
2007-12-15,28.83333127878597,-95.66666666666428,0.0,0.0
2007-12-16,28.83333127878597,-95.66666666666428,0.67,0.0
2007-12-17,28.83333127878597,-95.66666666666428,0.0,0.0
2007-12-18,28.83333127878597,-95.66666666666428,0.0,0.0
2007-12-19,28.83333127878597,-95.66666666666428,0.0,12.65
2007-12-20,28.83333127878597,-95.66666666666428,0.0,996.13
2007-12-21,28.83333127878597,-95.66666666666428,0.0,0.0
2007-12-22,28.83333127878597,-95.66666666666428,0.0,0.0
2007-12-23,28.83333127878597,-95.66666666666428,0.03,41.35
2007-12-24,28.83333127878597,-95.66666666666428,0.0,0.0
2007-12-25,28.83333127878597,-95.66666666666428,0.0,0.0
2007-12-26,28.83333127878597,-95.66666666666428,0.0,3.87
2007-12-27,28.83333127878597,-95.66666666666428,0.08,0.0
2007-12-28,28.83333127878597,-95.66666666666428,0.02,0.0
2007-12-29,28.83333127878597,-95.66666666666428,0.0,2.57
2007-12-30,28.83333127878597,-95.66666666666428,0.0,0.0
2007-12-31,28.83333127878597,-95.66666666666428,0.0,0.0
2008-01-01,28.83333127878597,-95.66666666666428,0.0,0.0
2008-01-02,28.83333127878597,-95.66666666666428,0.0,0.02
2008-01-03,28.83333127878597,-95.66666666666428,0.0,0.0
2008-01-04,28.83333127878597,-95.66666666666428,0.0,0.0
2008-01-05,28.83333127878597,-95.66666666666428,0.0,1.41
2008-01-06,28.83333127878597,-95.66666666666428,0.02,0.0
2008-01-07,28.83333127878597,-95.66666666666428,0.0,0.0
2008-01-08,28.83333127878597,-95.66666666666428,0.0,0.0
2008-01-09,28.83333127878597,-95.66666666666428,0.02,385.32
2008-01-10,28.83333127878597,-95.66666666666428,0.01,0.0
2008-01-11,28.83333127878597,-95.66666666666428,0.04,8.15
2008-01-12,28.83333127878597,-95.66666666666428,0.0,0.0
2008-01-13,28.83333127878597,-95.66666666666428,0.0,2.84
2008-01-14,28.83333127878597,-95.66666666666428,0.0,0.0
2008-01-15,28.83333127878597,-95.66666666666428,0.0,0.0
2008-01-16,28.83333127878597,-95.66666666666428,2.44,585.84
2008-01-17,28.83333127878597,-95.66666666666428,0.06,154.84
2008-01-18,28.83333127878597,-95.66666666666428,0.0,0.0
2008-01-19,28.83333127878597,-95.66666666666428,1.38,574.49
2008-01-20,28.83333127878597,-95.66666666666428,0.0,0.0
2008-01-21,28.83333127878597,-95.66666666666428,0.0,4.77
2008-01-22,28.83333127878597,-95.66666666666428,0.02,277.21
2008-01-23,28.83333127878597,-95.66666666666428,0.55,61.16
2008-01-24,28.83333127878597,-95.66666666666428,0.12,0.0
2008-01-25,28.83333127878597,-95.66666666666428,0.37,0.0
2008-01-26,28.83333127878597,-95.66666666666428,0.03,0.0
2008-01-27,28.83333127878597,-95.66666666666428,0.0,12.63
2008-01-28,28.83333127878597,-95.66666666666428,0.0,142.01
2008-01-29,28.83333127878597,-95.66666666666428,0.01,726.79
2008-01-30,28.83333127878597,-95.66666666666428,0.0,0.0
2008-01-31,28.83333127878597,-95.66666666666428,0.0,7.75
2008-02-01,28.83333127878597,-95.66666666666428,0.0,0.0
2008-02-02,28.83333127878597,-95.66666666666428,0.0,0.0
2008-02-03,28.83333127878597,-95.66666666666428,0.0,0.0
2008-02-04,28.83333127878597,-95.66666666666428,0.0,0.0
2008-02-05,28.83333127878597,-95.66666666666428,0.0,199.3
2008-02-06,28.83333127878597,-95.66666666666428,0.02,31.54
2008-02-07,28.83333127878597,-95.66666666666428,0.0,0.0
2008-02-08,28.83333127878597,-95.66666666666428,0.0,0.0
2008-02-09,28.83333127878597,-95.66666666666428,0.0,0.4
2008-02-10,28.83333127878597,-95.66666666666428,0.0,0.0
2008-02-11,28.83333127878597,-95.66666666666428,0.0,0.0
2008-02-12,28.83333127878597,-95.66666666666428,0.0,15.74
2008-02-13,28.83333127878597,-95.66666666666428,0.2,0.0
2008-02-14,28.83333127878597,-95.66666666666428,0.0,8.57
2008-02-15,28.83333127878597,-95.66666666666428,0.0,3.6
2008-02-16,28.83333127878597,-95.66666666666428,0.0,0.0
2008-02-17,28.83333127878597,-95.66666666666428,0.46,813.02
2008-02-18,28.83333127878597,-95.66666666666428,0.0,11.21
2008-02-19,28.83333127878597,-95.66666666666428,0.0,0.0
2008-02-20,28.83333127878597,-95.66666666666428,0.0,0.09
2008-02-21,28.83333127878597,-95.66666666666428,0.6200000000000001,453.53
2008-02-22,28.83333127878597,-95.66666666666428,0.13,240.43
2008-02-23,28.83333127878597,-95.66666666666428,0.0,43.06
2008-02-24,28.83333127878597,-95.66666666666428,0.0,0.0
2008-02-25,28.83333127878597,-95.66666666666428,0.0,0.0
2008-02-26,28.83333127878597,-95.66666666666428,0.0,402.37
2008-02-27,28.83333127878597,-95.66666666666428,0.0,3.09
2008-02-28,28.83333127878597,-95.66666666666428,0.0,0.0
2008-02-29,28.83333127878597,-95.66666666666428,0.0,2.86
2008-03-01,28.83333127878597,-95.66666666666428,0.0,18.93
2008-03-02,28.83333127878597,-95.66666666666428,0.0,0.0
2008-03-03,28.83333127878597,-95.66666666666428,0.13,311.64
2008-03-04,28.83333127878597,-95.66666666666428,0.02,131.2
2008-03-05,28.83333127878597,-95.66666666666428,0.0,0.0
2008-03-06,28.83333127878597,-95.66666666666428,0.0,0.0
2008-03-07,28.83333127878597,-95.66666666666428,1.18,0.0
2008-03-08,28.83333127878597,-95.66666666666428,0.04,0.0
