Date,Latitude,Longitude,Observed,RBF gaussian
2007-03-28,29.79166453009312,-97.16666666666443,0.0,4.39
2007-03-29,29.79166453009312,-97.16666666666443,0.03,102.19
2007-03-30,29.79166453009312,-97.16666666666443,0.04,0.0
2007-03-31,29.79166453009312,-97.16666666666443,2.06,8.78
2007-04-01,29.79166453009312,-97.16666666666443,0.0,0.0
2007-04-02,29.79166453009312,-97.16666666666443,0.0,0.01
2007-04-03,29.79166453009312,-97.16666666666443,0.0,4.68
2007-04-04,29.79166453009312,-97.16666666666443,0.04,0.0
2007-04-05,29.79166453009312,-97.16666666666443,0.0,0.0
2007-04-06,29.79166453009312,-97.16666666666443,0.0,0.0
2007-04-07,29.79166453009312,-97.16666666666443,0.55,35.82
2007-04-08,29.79166453009312,-97.16666666666443,0.2,32.61
2007-04-09,29.79166453009312,-97.16666666666443,0.0,0.0
2007-04-10,29.79166453009312,-97.16666666666443,0.01,0.0
2007-04-11,29.79166453009312,-97.16666666666443,0.0,0.04
2007-04-12,29.79166453009312,-97.16666666666443,0.0,0.0
2007-04-13,29.79166453009312,-97.16666666666443,0.19,16.69
2007-04-14,29.79166453009312,-97.16666666666443,0.02,3.61
2007-04-15,29.79166453009312,-97.16666666666443,0.0,0.0
2007-04-16,29.79166453009312,-97.16666666666443,0.0,0.0
2007-04-17,29.79166453009312,-97.16666666666443,0.57,11.93
2007-04-18,29.79166453009312,-97.16666666666443,0.0,1.17
2007-04-19,29.79166453009312,-97.16666666666443,0.0,0.0
2007-04-20,29.79166453009312,-97.16666666666443,0.0,0.0
2007-04-21,29.79166453009312,-97.16666666666443,0.0,0.0
2007-04-22,29.79166453009312,-97.16666666666443,0.0,4.93
2007-04-23,29.79166453009312,-97.16666666666443,0.0,0.0
2007-04-24,29.79166453009312,-97.16666666666443,0.0,12.74
2007-04-25,29.79166453009312,-97.16666666666443,0.99,0.0
2007-04-26,29.79166453009312,-97.16666666666443,0.0,0.0
2007-04-27,29.79166453009312,-97.16666666666443,0.0,0.01
2007-04-28,29.79166453009312,-97.16666666666443,0.0,0.0
2007-04-29,29.79166453009312,-97.16666666666443,0.0,0.38
2007-04-30,29.79166453009312,-97.16666666666443,1.85,25.06
2007-05-01,29.79166453009312,-97.16666666666443,0.01,0.0
2007-05-02,29.79166453009312,-97.16666666666443,1.17,0.0
2007-05-03,29.79166453009312,-97.16666666666443,0.61,15.42
2007-05-04,29.79166453009312,-97.16666666666443,0.0,0.0
2007-05-05,29.79166453009312,-97.16666666666443,0.0,0.0
2007-05-06,29.79166453009312,-97.16666666666443,0.0,0.0
2007-05-07,29.79166453009312,-97.16666666666443,0.0,0.0
2007-05-08,29.79166453009312,-97.16666666666443,0.0,0.0
2007-05-09,29.79166453009312,-97.16666666666443,0.0,77.52
2007-05-10,29.79166453009312,-97.16666666666443,0.01,1.95
2007-05-11,29.79166453009312,-97.16666666666443,0.0,0.0
2007-05-12,29.79166453009312,-97.16666666666443,0.0,0.33
2007-05-13,29.79166453009312,-97.16666666666443,0.0,1.97
2007-05-14,29.79166453009312,-97.16666666666443,0.0,0.0
2007-05-15,29.79166453009312,-97.16666666666443,0.0,0.21
2007-05-16,29.79166453009312,-97.16666666666443,0.0,0.0
2007-05-17,29.79166453009312,-97.16666666666443,0.0,0.0
2007-05-18,29.79166453009312,-97.16666666666443,0.0,0.0
2007-05-19,29.79166453009312,-97.16666666666443,0.0,0.0
2007-05-20,29.79166453009312,-97.16666666666443,0.0,6.11
2007-05-21,29.79166453009312,-97.16666666666443,0.0,0.0
2007-05-22,29.79166453009312,-97.16666666666443,0.42,0.0
2007-05-23,29.79166453009312,-97.16666666666443,0.0,0.0
2007-05-24,29.79166453009312,-97.16666666666443,0.0,0.0
2007-05-25,29.79166453009312,-97.16666666666443,0.1,0.0
2007-05-26,29.79166453009312,-97.16666666666443,0.98,10.35
2007-05-27,29.79166453009312,-97.16666666666443,0.58,312.03
2007-05-28,29.79166453009312,-97.16666666666443,1.02,79.03
2007-05-29,29.79166453009312,-97.16666666666443,0.0,0.0
2007-05-30,29.79166453009312,-97.16666666666443,0.0,0.0
2007-05-31,29.79166453009312,-97.16666666666443,0.0,0.0
2007-06-01,29.79166453009312,-97.16666666666443,0.0,0.0
2007-06-02,29.79166453009312,-97.16666666666443,0.0,0.0
2007-06-03,29.79166453009312,-97.16666666666443,1.13,0.0
2007-06-04,29.79166453009312,-97.16666666666443,0.01,0.0
2007-06-05,29.79166453009312,-97.16666666666443,0.0,0.0
2007-06-06,29.79166453009312,-97.16666666666443,0.0,0.0
2007-06-07,29.79166453009312,-97.16666666666443,0.0,0.0
2007-06-08,29.79166453009312,-97.16666666666443,0.0,0.0
2007-06-09,29.79166453009312,-97.16666666666443,0.0,0.0
2007-06-10,29.79166453009312,-97.16666666666443,0.0,0.0
2007-06-11,29.79166453009312,-97.16666666666443,0.0,0.0
2007-06-12,29.79166453009312,-97.16666666666443,0.0,0.0
2007-06-13,29.79166453009312,-97.16666666666443,0.0,0.09
2007-06-14,29.79166453009312,-97.16666666666443,0.01,9.63
2007-06-15,29.79166453009312,-97.16666666666443,0.0,44.41
2007-06-16,29.79166453009312,-97.16666666666443,0.38,28.66
2007-06-17,29.79166453009312,-97.16666666666443,0.18,0.0
2007-06-18,29.79166453009312,-97.16666666666443,0.0,0.01
2007-06-19,29.79166453009312,-97.16666666666443,0.0,0.0
2007-06-20,29.79166453009312,-97.16666666666443,0.93,0.0
2007-06-21,29.79166453009312,-97.16666666666443,0.25,14.23
2007-06-22,29.79166453009312,-97.16666666666443,0.44,30.24
2007-06-23,29.79166453009312,-97.16666666666443,0.06,0.0
2007-06-24,29.79166453009312,-97.16666666666443,0.14,0.0
2007-06-25,29.79166453009312,-97.16666666666443,1.1,77.69
2007-06-26,29.79166453009312,-97.16666666666443,0.01,0.0
2007-06-27,29.79166453009312,-97.16666666666443,0.0,0.0
2007-06-28,29.79166453009312,-97.16666666666443,0.0,119.5
2007-06-29,29.79166453009312,-97.16666666666443,0.0,3.26
2007-06-30,29.79166453009312,-97.16666666666443,0.01,10.61
2007-07-01,29.79166453009312,-97.16666666666443,0.9,15.79
2007-07-02,29.79166453009312,-97.16666666666443,0.19,0.0
2007-07-03,29.79166453009312,-97.16666666666443,0.02,0.0
2007-07-04,29.79166453009312,-97.16666666666443,0.0,21.25
2007-07-05,29.79166453009312,-97.16666666666443,0.77,227.6
2007-07-06,29.79166453009312,-97.16666666666443,1.86,175.67
2007-07-07,29.79166453009312,-97.16666666666443,0.4,53.14
2007-07-08,29.79166453009312,-97.16666666666443,0.0,0.0
2007-07-09,29.79166453009312,-97.16666666666443,0.0,6.71
2007-07-10,29.79166453009312,-97.16666666666443,0.0,0.01
2007-07-11,29.79166453009312,-97.16666666666443,0.0,0.0
2007-07-12,29.79166453009312,-97.16666666666443,0.0,0.0
2007-07-13,29.79166453009312,-97.16666666666443,0.0,0.0
2007-07-14,29.79166453009312,-97.16666666666443,0.0,0.0
2007-07-15,29.79166453009312,-97.16666666666443,1.1,0.0
2007-07-16,29.79166453009312,-97.16666666666443,1.53,1.47
2007-07-17,29.79166453009312,-97.16666666666443,0.03,0.0
2007-07-18,29.79166453009312,-97.16666666666443,0.02,2.05
2007-07-19,29.79166453009312,-97.16666666666443,0.01,0.0
2007-07-20,29.79166453009312,-97.16666666666443,0.41,127.83
2007-07-21,29.79166453009312,-97.16666666666443,0.01,20.59
2007-07-22,29.79166453009312,-97.16666666666443,0.0,0.41
2007-07-23,29.79166453009312,-97.16666666666443,0.0,0.0
2007-07-24,29.79166453009312,-97.16666666666443,1.82,14.14
2007-07-25,29.79166453009312,-97.16666666666443,2.94,82.4
2007-07-26,29.79166453009312,-97.16666666666443,0.62,0.0
2007-07-27,29.79166453009312,-97.16666666666443,0.0,169.54
2007-07-28,29.79166453009312,-97.16666666666443,0.0,146.21
2007-07-29,29.79166453009312,-97.16666666666443,0.0,77.44
2007-07-30,29.79166453009312,-97.16666666666443,0.03,0.09
2007-07-31,29.79166453009312,-97.16666666666443,0.0,0.0
2007-08-01,29.79166453009312,-97.16666666666443,0.0,0.04
2007-08-02,29.79166453009312,-97.16666666666443,1.66,153.08
2007-08-03,29.79166453009312,-97.16666666666443,0.17,0.0
2007-08-04,29.79166453009312,-97.16666666666443,0.01,0.0
2007-08-05,29.79166453009312,-97.16666666666443,0.0,0.0
2007-08-06,29.79166453009312,-97.16666666666443,0.0,0.0
2007-08-07,29.79166453009312,-97.16666666666443,0.0,0.0
2007-08-08,29.79166453009312,-97.16666666666443,0.0,0.0
2007-08-09,29.79166453009312,-97.16666666666443,0.0,0.0
2007-08-10,29.79166453009312,-97.16666666666443,0.0,0.0
2007-08-11,29.79166453009312,-97.16666666666443,0.0,0.0
2007-08-12,29.79166453009312,-97.16666666666443,0.0,0.0
2007-08-13,29.79166453009312,-97.16666666666443,0.0,2.5
2007-08-14,29.79166453009312,-97.16666666666443,0.0,0.0
2007-08-15,29.79166453009312,-97.16666666666443,0.0,0.0
2007-08-16,29.79166453009312,-97.16666666666443,2.13,143.63
2007-08-17,29.79166453009312,-97.16666666666443,0.12,63.01
2007-08-18,29.79166453009312,-97.16666666666443,0.01,34.31
2007-08-19,29.79166453009312,-97.16666666666443,0.0,0.0
2007-08-20,29.79166453009312,-97.16666666666443,0.0,0.07
2007-08-21,29.79166453009312,-97.16666666666443,0.0,12.51
2007-08-22,29.79166453009312,-97.16666666666443,0.0,4.91
2007-08-23,29.79166453009312,-97.16666666666443,0.29,2.62
2007-08-24,29.79166453009312,-97.16666666666443,0.0,0.01
2007-08-25,29.79166453009312,-97.16666666666443,0.0,0.03
2007-08-26,29.79166453009312,-97.16666666666443,0.0,0.0
2007-08-27,29.79166453009312,-97.16666666666443,0.0,7.08
2007-08-28,29.79166453009312,-97.16666666666443,0.0,230.03
2007-08-29,29.79166453009312,-97.16666666666443,0.27,0.0
2007-08-30,29.79166453009312,-97.16666666666443,0.01,0.0
2007-08-31,29.79166453009312,-97.16666666666443,0.12,0.0
2007-09-01,29.79166453009312,-97.16666666666443,0.0,9.39
2007-09-02,29.79166453009312,-97.16666666666443,0.11,0.0
2007-09-03,29.79166453009312,-97.16666666666443,0.82,9.68
2007-09-04,29.79166453009312,-97.16666666666443,0.06,214.6
2007-09-05,29.79166453009312,-97.16666666666443,0.01,68.27
2007-09-06,29.79166453009312,-97.16666666666443,0.0,0.0
2007-09-07,29.79166453009312,-97.16666666666443,0.0,0.0
2007-09-08,29.79166453009312,-97.16666666666443,0.0,0.0
2007-09-09,29.79166453009312,-97.16666666666443,0.0,0.02
2007-09-10,29.79166453009312,-97.16666666666443,0.0,93.41
2007-09-11,29.79166453009312,-97.16666666666443,0.0,46.59
2007-09-12,29.79166453009312,-97.16666666666443,0.0,0.22
2007-09-13,29.79166453009312,-97.16666666666443,0.0,0.0
2007-09-14,29.79166453009312,-97.16666666666443,0.0,4.25
2007-09-15,29.79166453009312,-97.16666666666443,0.0,0.0
2007-09-16,29.79166453009312,-97.16666666666443,0.0,0.84
2007-09-17,29.79166453009312,-97.16666666666443,0.0,0.44
2007-09-18,29.79166453009312,-97.16666666666443,0.39,0.0
2007-09-19,29.79166453009312,-97.16666666666443,0.09,0.12
2007-09-20,29.79166453009312,-97.16666666666443,0.0,0.0
2007-09-21,29.79166453009312,-97.16666666666443,0.0,0.0
2007-09-22,29.79166453009312,-97.16666666666443,0.0,0.0
2007-09-23,29.79166453009312,-97.16666666666443,0.0,0.0
2007-09-24,29.79166453009312,-97.16666666666443,0.0,0.0
2007-09-25,29.79166453009312,-97.16666666666443,0.0,0.0
2007-09-26,29.79166453009312,-97.16666666666443,0.0,0.0
2007-09-27,29.79166453009312,-97.16666666666443,0.0,8.11
2007-09-28,29.79166453009312,-97.16666666666443,0.0,0.0
2007-09-29,29.79166453009312,-97.16666666666443,0.18,0.0
2007-09-30,29.79166453009312,-97.16666666666443,0.0,0.56
2007-10-01,29.79166453009312,-97.16666666666443,0.51,0.0
2007-10-02,29.79166453009312,-97.16666666666443,0.0,0.0
2007-10-03,29.79166453009312,-97.16666666666443,0.0,0.0
2007-10-04,29.79166453009312,-97.16666666666443,0.0,0.0
2007-10-05,29.79166453009312,-97.16666666666443,0.0,0.0
2007-10-06,29.79166453009312,-97.16666666666443,0.0,0.0
2007-10-07,29.79166453009312,-97.16666666666443,0.0,0.0
2007-10-08,29.79166453009312,-97.16666666666443,0.0,48.74
2007-10-09,29.79166453009312,-97.16666666666443,0.0,9.22
2007-10-10,29.79166453009312,-97.16666666666443,0.0,0.0
2007-10-11,29.79166453009312,-97.16666666666443,0.0,0.0
2007-10-12,29.79166453009312,-97.16666666666443,0.0,0.0
2007-10-13,29.79166453009312,-97.16666666666443,0.0,0.0
2007-10-14,29.79166453009312,-97.16666666666443,0.15,14.26
2007-10-15,29.79166453009312,-97.16666666666443,0.58,63.95
2007-10-16,29.79166453009312,-97.16666666666443,0.01,0.3
2007-10-17,29.79166453009312,-97.16666666666443,0.0,0.0
2007-10-18,29.79166453009312,-97.16666666666443,0.0,0.0
2007-10-19,29.79166453009312,-97.16666666666443,0.0,0.0
2007-10-20,29.79166453009312,-97.16666666666443,0.0,0.0
2007-10-21,29.79166453009312,-97.16666666666443,0.0,0.0
2007-10-22,29.79166453009312,-97.16666666666443,0.36,40.35
2007-10-23,29.79166453009312,-97.16666666666443,0.0,0.04
2007-10-24,29.79166453009312,-97.16666666666443,0.0,0.12
2007-10-25,29.79166453009312,-97.16666666666443,0.0,0.0
2007-10-26,29.79166453009312,-97.16666666666443,0.0,0.0
2007-10-27,29.79166453009312,-97.16666666666443,0.0,0.0
2007-10-28,29.79166453009312,-97.16666666666443,0.0,0.0
2007-10-29,29.79166453009312,-97.16666666666443,0.0,0.0
2007-10-30,29.79166453009312,-97.16666666666443,0.0,0.0
2007-10-31,29.79166453009312,-97.16666666666443,0.0,0.24
2007-11-01,29.79166453009312,-97.16666666666443,0.0,0.0
2007-11-02,29.79166453009312,-97.16666666666443,0.0,0.0
2007-11-03,29.79166453009312,-97.16666666666443,0.0,0.0
2007-11-04,29.79166453009312,-97.16666666666443,0.0,0.0
2007-11-05,29.79166453009312,-97.16666666666443,0.0,0.0
2007-11-06,29.79166453009312,-97.16666666666443,0.07,0.0
2007-11-07,29.79166453009312,-97.16666666666443,0.0,0.0
2007-11-08,29.79166453009312,-97.16666666666443,0.0,0.0
2007-11-09,29.79166453009312,-97.16666666666443,0.0,0.0
2007-11-10,29.79166453009312,-97.16666666666443,0.0,2.09
2007-11-11,29.79166453009312,-97.16666666666443,0.0,0.0
2007-11-12,29.79166453009312,-97.16666666666443,0.0,0.06
2007-11-13,29.79166453009312,-97.16666666666443,0.0,0.0
2007-11-14,29.79166453009312,-97.16666666666443,0.0,0.0
2007-11-15,29.79166453009312,-97.16666666666443,0.0,0.0
2007-11-16,29.79166453009312,-97.16666666666443,0.0,0.0
2007-11-17,29.79166453009312,-97.16666666666443,7.36,24.1
2007-11-18,29.79166453009312,-97.16666666666443,0.21,0.0
2007-11-19,29.79166453009312,-97.16666666666443,0.0,0.0
2007-11-20,29.79166453009312,-97.16666666666443,0.02,0.46
2007-11-21,29.79166453009312,-97.16666666666443,0.0,0.0
2007-11-22,29.79166453009312,-97.16666666666443,0.0,0.3
2007-11-23,29.79166453009312,-97.16666666666443,0.0,0.01
2007-11-24,29.79166453009312,-97.16666666666443,1.41,111.78
2007-11-25,29.79166453009312,-97.16666666666443,0.13,59.19
2007-11-26,29.79166453009312,-97.16666666666443,0.0,0.0
2007-11-27,29.79166453009312,-97.16666666666443,0.0,0.0
2007-11-28,29.79166453009312,-97.16666666666443,0.0,0.0
2007-11-29,29.79166453009312,-97.16666666666443,0.0,0.0
2007-11-30,29.79166453009312,-97.16666666666443,0.0,0.0
2007-12-01,29.79166453009312,-97.16666666666443,0.0,1.82
2007-12-02,29.79166453009312,-97.16666666666443,0.0,0.0
2007-12-03,29.79166453009312,-97.16666666666443,0.0,0.0
2007-12-04,29.79166453009312,-97.16666666666443,0.0,0.0
2007-12-05,29.79166453009312,-97.16666666666443,0.0,0.0
2007-12-06,29.79166453009312,-97.16666666666443,0.0,0.0
2007-12-07,29.79166453009312,-97.16666666666443,0.0,0.0
2007-12-08,29.79166453009312,-97.16666666666443,0.0,0.0
2007-12-09,29.79166453009312,-97.16666666666443,0.0,11.23
2007-12-10,29.79166453009312,-97.16666666666443,0.04,8.66
2007-12-11,29.79166453009312,-97.16666666666443,0.02,0.0
2007-12-12,29.79166453009312,-97.16666666666443,0.45,19.83
2007-12-13,29.79166453009312,-97.16666666666443,0.01,0.0
2007-12-14,29.79166453009312,-97.16666666666443,0.19,6.39
2007-12-15,29.79166453009312,-97.16666666666443,0.61,0.0
2007-12-16,29.79166453009312,-97.16666666666443,0.0,0.0
2007-12-17,29.79166453009312,-97.16666666666443,0.0,0.0
2007-12-18,29.79166453009312,-97.16666666666443,0.06,0.0
2007-12-19,29.79166453009312,-97.16666666666443,0.0,0.0
2007-12-20,29.79166453009312,-97.16666666666443,0.05,0.0
2007-12-21,29.79166453009312,-97.16666666666443,0.0,0.0
2007-12-22,29.79166453009312,-97.16666666666443,0.0,0.05
2007-12-23,29.79166453009312,-97.16666666666443,0.0,0.0
2007-12-24,29.79166453009312,-97.16666666666443,0.0,0.0
2007-12-25,29.79166453009312,-97.16666666666443,0.0,0.0
2007-12-26,29.79166453009312,-97.16666666666443,0.05,0.6
2007-12-27,29.79166453009312,-97.16666666666443,0.0,0.0
2007-12-28,29.79166453009312,-97.16666666666443,0.02,0.4
2007-12-29,29.79166453009312,-97.16666666666443,0.0,0.0
2007-12-30,29.79166453009312,-97.16666666666443,0.0,0.0
2007-12-31,29.79166453009312,-97.16666666666443,0.0,0.0
2008-01-01,29.79166453009312,-97.16666666666443,0.0,0.0
2008-01-02,29.79166453009312,-97.16666666666443,0.0,0.0
2008-01-03,29.79166453009312,-97.16666666666443,0.0,0.0
2008-01-04,29.79166453009312,-97.16666666666443,0.0,0.0
2008-01-05,29.79166453009312,-97.16666666666443,0.0,0.0
2008-01-06,29.79166453009312,-97.16666666666443,0.0,0.0
2008-01-07,29.79166453009312,-97.16666666666443,0.02,0.14
2008-01-08,29.79166453009312,-97.16666666666443,0.01,79.49
2008-01-09,29.79166453009312,-97.16666666666443,0.0,0.0
2008-01-10,29.79166453009312,-97.16666666666443,0.0,0.0
2008-01-11,29.79166453009312,-97.16666666666443,0.0,0.0
2008-01-12,29.79166453009312,-97.16666666666443,0.0,0.0
2008-01-13,29.79166453009312,-97.16666666666443,0.0,0.0
2008-01-14,29.79166453009312,-97.16666666666443,0.0,0.0
2008-01-15,29.79166453009312,-97.16666666666443,0.21,0.0
2008-01-16,29.79166453009312,-97.16666666666443,0.03,0.0
2008-01-17,29.79166453009312,-97.16666666666443,0.0,0.01
2008-01-18,29.79166453009312,-97.16666666666443,0.41,0.0
2008-01-19,29.79166453009312,-97.16666666666443,0.0,0.69
2008-01-20,29.79166453009312,-97.16666666666443,0.0,0.24
2008-01-21,29.79166453009312,-97.16666666666443,0.07,0.0
2008-01-22,29.79166453009312,-97.16666666666443,0.02,0.0
2008-01-23,29.79166453009312,-97.16666666666443,0.09,0.0
2008-01-24,29.79166453009312,-97.16666666666443,0.03,0.0
2008-01-25,29.79166453009312,-97.16666666666443,0.2,1.53
2008-01-26,29.79166453009312,-97.16666666666443,0.0,0.39
2008-01-27,29.79166453009312,-97.16666666666443,0.0,0.0
2008-01-28,29.79166453009312,-97.16666666666443,0.0,0.0
2008-01-29,29.79166453009312,-97.16666666666443,0.0,0.0
2008-01-30,29.79166453009312,-97.16666666666443,0.02,0.0
2008-01-31,29.79166453009312,-97.16666666666443,0.03,0.0
2008-02-01,29.79166453009312,-97.16666666666443,0.0,0.0
2008-02-02,29.79166453009312,-97.16666666666443,0.0,0.0
2008-02-03,29.79166453009312,-97.16666666666443,0.0,0.0
2008-02-04,29.79166453009312,-97.16666666666443,0.0,0.0
2008-02-05,29.79166453009312,-97.16666666666443,0.0,0.02
2008-02-06,29.79166453009312,-97.16666666666443,0.0,0.0
2008-02-07,29.79166453009312,-97.16666666666443,0.0,0.0
2008-02-08,29.79166453009312,-97.16666666666443,0.0,3.07
2008-02-09,29.79166453009312,-97.16666666666443,0.0,0.0
2008-02-10,29.79166453009312,-97.16666666666443,0.0,0.0
2008-02-11,29.79166453009312,-97.16666666666443,0.02,0.03
2008-02-12,29.79166453009312,-97.16666666666443,0.14,0.0
2008-02-13,29.79166453009312,-97.16666666666443,0.0,0.0
2008-02-14,29.79166453009312,-97.16666666666443,0.0,0.0
2008-02-15,29.79166453009312,-97.16666666666443,0.3,7.69
2008-02-16,29.79166453009312,-97.16666666666443,0.91,6.14
2008-02-17,29.79166453009312,-97.16666666666443,0.01,0.0
2008-02-18,29.79166453009312,-97.16666666666443,0.0,0.0
2008-02-19,29.79166453009312,-97.16666666666443,0.0,0.0
2008-02-20,29.79166453009312,-97.16666666666443,0.0,0.08
2008-02-21,29.79166453009312,-97.16666666666443,0.0,0.29
2008-02-22,29.79166453009312,-97.16666666666443,0.02,0.29
2008-02-23,29.79166453009312,-97.16666666666443,0.0,0.0
2008-02-24,29.79166453009312,-97.16666666666443,0.0,0.0
2008-02-25,29.79166453009312,-97.16666666666443,0.11,0.0
2008-02-26,29.79166453009312,-97.16666666666443,0.0,0.0
2008-02-27,29.79166453009312,-97.16666666666443,0.0,0.0
2008-02-28,29.79166453009312,-97.16666666666443,0.0,0.0
2008-02-29,29.79166453009312,-97.16666666666443,0.0,0.0
2008-03-01,29.79166453009312,-97.16666666666443,0.0,0.0
2008-03-02,29.79166453009312,-97.16666666666443,0.0,0.46
2008-03-03,29.79166453009312,-97.16666666666443,0.22,0.0
2008-03-04,29.79166453009312,-97.16666666666443,0.0,0.0
2008-03-05,29.79166453009312,-97.16666666666443,0.0,0.0
2008-03-06,29.79166453009312,-97.16666666666443,0.5,20.23
2008-03-07,29.79166453009312,-97.16666666666443,0.0,0.58
2008-03-08,29.79166453009312,-97.16666666666443,0.0,0.0
2008-03-09,29.79166453009312,-97.16666666666443,0.0,0.0
2008-03-10,29.79166453009312,-97.16666666666443,1.14,0.0
