Date,Latitude,Longitude,Observed,Gaussian Simple
2007-06-02,32.33333097101954,-99.45833333333125,0.0,0.0
2007-06-03,32.33333097101954,-99.45833333333125,0.0,0.0
2007-06-04,32.33333097101954,-99.45833333333125,0.03,101.55
2007-06-05,32.33333097101954,-99.45833333333125,0.0,1.2
2007-06-06,32.33333097101954,-99.45833333333125,0.0,1.73
2007-06-07,32.33333097101954,-99.45833333333125,0.0,0.0
2007-06-08,32.33333097101954,-99.45833333333125,0.04,0.0
2007-06-09,32.33333097101954,-99.45833333333125,0.0,0.0
2007-06-10,32.33333097101954,-99.45833333333125,0.0,20.64
2007-06-11,32.33333097101954,-99.45833333333125,0.0,0.45
2007-06-12,32.33333097101954,-99.45833333333125,0.01,1.53
2007-06-13,32.33333097101954,-99.45833333333125,0.12,31.09
2007-06-14,32.33333097101954,-99.45833333333125,0.0,694.14
2007-06-15,32.33333097101954,-99.45833333333125,0.13,379.39
2007-06-16,32.33333097101954,-99.45833333333125,0.89,891.65
2007-06-17,32.33333097101954,-99.45833333333125,0.38,261.27
2007-06-18,32.33333097101954,-99.45833333333125,0.0,0.03
2007-06-19,32.33333097101954,-99.45833333333125,0.0,0.0
2007-06-20,32.33333097101954,-99.45833333333125,1.62,0.0
2007-06-21,32.33333097101954,-99.45833333333125,0.0,193.25
2007-06-22,32.33333097101954,-99.45833333333125,0.0,0.0
2007-06-23,32.33333097101954,-99.45833333333125,0.0,0.0
2007-06-24,32.33333097101954,-99.45833333333125,0.2,34.99
2007-06-25,32.33333097101954,-99.45833333333125,0.8,0.0
2007-06-26,32.33333097101954,-99.45833333333125,0.0,495.92
2007-06-27,32.33333097101954,-99.45833333333125,1.66,1947.91
2007-06-28,32.33333097101954,-99.45833333333125,0.27,0.0
2007-06-29,32.33333097101954,-99.45833333333125,0.07,521.33
2007-06-30,32.33333097101954,-99.45833333333125,0.0,0.0
2007-07-01,32.33333097101954,-99.45833333333125,0.0,0.0
2007-07-02,32.33333097101954,-99.45833333333125,0.99,517.37
2007-07-03,32.33333097101954,-99.45833333333125,0.05,74.69
2007-07-04,32.33333097101954,-99.45833333333125,0.0,98.66
2007-07-05,32.33333097101954,-99.45833333333125,0.01,0.0
2007-07-06,32.33333097101954,-99.45833333333125,0.0,0.0
2007-07-07,32.33333097101954,-99.45833333333125,0.0,0.0
2007-07-08,32.33333097101954,-99.45833333333125,0.0,0.0
2007-07-09,32.33333097101954,-99.45833333333125,0.0,54.84
2007-07-10,32.33333097101954,-99.45833333333125,0.0,1.41
2007-07-11,32.33333097101954,-99.45833333333125,0.0,0.53
2007-07-12,32.33333097101954,-99.45833333333125,0.0,0.0
2007-07-13,32.33333097101954,-99.45833333333125,0.27,13.94
2007-07-14,32.33333097101954,-99.45833333333125,0.0,0.0
2007-07-15,32.33333097101954,-99.45833333333125,0.0,12.17
2007-07-16,32.33333097101954,-99.45833333333125,0.0,0.0
2007-07-17,32.33333097101954,-99.45833333333125,0.0,75.15
2007-07-18,32.33333097101954,-99.45833333333125,0.0,0.0
2007-07-19,32.33333097101954,-99.45833333333125,0.0,53.18
2007-07-20,32.33333097101954,-99.45833333333125,0.22,0.0
2007-07-21,32.33333097101954,-99.45833333333125,0.09,0.87
2007-07-22,32.33333097101954,-99.45833333333125,0.0,0.0
2007-07-23,32.33333097101954,-99.45833333333125,1.87,413.03
2007-07-24,32.33333097101954,-99.45833333333125,0.02,119.67
2007-07-25,32.33333097101954,-99.45833333333125,0.0,0.0
2007-07-26,32.33333097101954,-99.45833333333125,0.17,0.0
2007-07-27,32.33333097101954,-99.45833333333125,0.0,245.45
2007-07-28,32.33333097101954,-99.45833333333125,0.01,0.0
2007-07-29,32.33333097101954,-99.45833333333125,0.08,0.0
2007-07-30,32.33333097101954,-99.45833333333125,0.0,11.1
2007-07-31,32.33333097101954,-99.45833333333125,0.0,0.0
2007-08-01,32.33333097101954,-99.45833333333125,0.0,7.85
2007-08-02,32.33333097101954,-99.45833333333125,2.78,260.32
2007-08-03,32.33333097101954,-99.45833333333125,0.04,0.0
2007-08-04,32.33333097101954,-99.45833333333125,0.0,0.0
2007-08-05,32.33333097101954,-99.45833333333125,0.0,0.0
2007-08-06,32.33333097101954,-99.45833333333125,0.0,0.0
2007-08-07,32.33333097101954,-99.45833333333125,0.0,0.0
2007-08-08,32.33333097101954,-99.45833333333125,0.0,0.0
2007-08-09,32.33333097101954,-99.45833333333125,0.0,0.0
2007-08-10,32.33333097101954,-99.45833333333125,0.0,0.0
2007-08-11,32.33333097101954,-99.45833333333125,0.0,0.0
2007-08-12,32.33333097101954,-99.45833333333125,0.0,0.0
2007-08-13,32.33333097101954,-99.45833333333125,0.0,0.0
2007-08-14,32.33333097101954,-99.45833333333125,0.0,0.0
2007-08-15,32.33333097101954,-99.45833333333125,0.0,0.0
2007-08-16,32.33333097101954,-99.45833333333125,1.06,410.31
2007-08-17,32.33333097101954,-99.45833333333125,0.18,842.44
2007-08-18,32.33333097101954,-99.45833333333125,0.42,0.0
2007-08-19,32.33333097101954,-99.45833333333125,0.0,0.0
2007-08-20,32.33333097101954,-99.45833333333125,0.0,0.0
2007-08-21,32.33333097101954,-99.45833333333125,0.0,38.15
2007-08-22,32.33333097101954,-99.45833333333125,0.0,0.0
2007-08-23,32.33333097101954,-99.45833333333125,0.0,0.27
2007-08-24,32.33333097101954,-99.45833333333125,0.0,0.0
2007-08-25,32.33333097101954,-99.45833333333125,0.0,0.04
2007-08-26,32.33333097101954,-99.45833333333125,0.0,0.0
2007-08-27,32.33333097101954,-99.45833333333125,0.03,0.0
2007-08-28,32.33333097101954,-99.45833333333125,0.0,0.0
2007-08-29,32.33333097101954,-99.45833333333125,0.0,217.81
2007-08-30,32.33333097101954,-99.45833333333125,0.12,239.24
2007-08-31,32.33333097101954,-99.45833333333125,0.0,497.16
2007-09-01,32.33333097101954,-99.45833333333125,0.0,0.0
2007-09-02,32.33333097101954,-99.45833333333125,0.0,131.04
2007-09-03,32.33333097101954,-99.45833333333125,0.0,0.0
2007-09-04,32.33333097101954,-99.45833333333125,0.0,0.0
2007-09-05,32.33333097101954,-99.45833333333125,0.0,0.0
2007-09-06,32.33333097101954,-99.45833333333125,0.0,0.0
2007-09-07,32.33333097101954,-99.45833333333125,0.0,0.0
2007-09-08,32.33333097101954,-99.45833333333125,0.0,0.0
2007-09-09,32.33333097101954,-99.45833333333125,0.01,14.17
2007-09-10,32.33333097101954,-99.45833333333125,0.12,260.16
2007-09-11,32.33333097101954,-99.45833333333125,0.07,0.0
2007-09-12,32.33333097101954,-99.45833333333125,0.0,0.72
2007-09-13,32.33333097101954,-99.45833333333125,0.0,0.0
2007-09-14,32.33333097101954,-99.45833333333125,0.0,0.0
2007-09-15,32.33333097101954,-99.45833333333125,0.0,0.26
2007-09-16,32.33333097101954,-99.45833333333125,0.0,0.35
2007-09-17,32.33333097101954,-99.45833333333125,0.0,0.0
2007-09-18,32.33333097101954,-99.45833333333125,0.0,64.4
2007-09-19,32.33333097101954,-99.45833333333125,0.0,0.0
2007-09-20,32.33333097101954,-99.45833333333125,0.0,0.0
2007-09-21,32.33333097101954,-99.45833333333125,0.0,0.0
2007-09-22,32.33333097101954,-99.45833333333125,,0.0
2007-09-23,32.33333097101954,-99.45833333333125,,0.0
2007-09-24,32.33333097101954,-99.45833333333125,0.0,0.0
2007-09-25,32.33333097101954,-99.45833333333125,0.19,0.52
2007-09-26,32.33333097101954,-99.45833333333125,0.0,0.0
2007-09-27,32.33333097101954,-99.45833333333125,0.15,0.0
2007-09-28,32.33333097101954,-99.45833333333125,0.0,0.0
2007-09-29,32.33333097101954,-99.45833333333125,0.0,0.0
2007-09-30,32.33333097101954,-99.45833333333125,0.0,0.0
2007-10-01,32.33333097101954,-99.45833333333125,0.0,255.77
2007-10-02,32.33333097101954,-99.45833333333125,0.0,3.18
2007-10-03,32.33333097101954,-99.45833333333125,0.0,0.0
2007-10-04,32.33333097101954,-99.45833333333125,0.0,0.0
2007-10-05,32.33333097101954,-99.45833333333125,0.0,0.0
2007-10-06,32.33333097101954,-99.45833333333125,0.0,0.26
2007-10-07,32.33333097101954,-99.45833333333125,0.0,8.62
2007-10-08,32.33333097101954,-99.45833333333125,0.0,0.0
2007-10-09,32.33333097101954,-99.45833333333125,0.0,482.84
2007-10-10,32.33333097101954,-99.45833333333125,0.0,0.0
2007-10-11,32.33333097101954,-99.45833333333125,0.52,0.0
2007-10-12,32.33333097101954,-99.45833333333125,0.0,0.0
2007-10-13,32.33333097101954,-99.45833333333125,0.0,0.0
2007-10-14,32.33333097101954,-99.45833333333125,0.0,0.0
2007-10-15,32.33333097101954,-99.45833333333125,0.25,0.0
2007-10-16,32.33333097101954,-99.45833333333125,0.0,0.0
2007-10-17,32.33333097101954,-99.45833333333125,0.0,3.17
2007-10-18,32.33333097101954,-99.45833333333125,0.0,0.0
2007-10-19,32.33333097101954,-99.45833333333125,0.0,0.0
2007-10-20,32.33333097101954,-99.45833333333125,0.0,0.0
2007-10-21,32.33333097101954,-99.45833333333125,0.0,0.0
2007-10-22,32.33333097101954,-99.45833333333125,0.46,38.03
2007-10-23,32.33333097101954,-99.45833333333125,0.0,0.0
2007-10-24,32.33333097101954,-99.45833333333125,0.0,0.0
2007-10-25,32.33333097101954,-99.45833333333125,0.0,0.26
2007-10-26,32.33333097101954,-99.45833333333125,0.0,0.0
2007-10-27,32.33333097101954,-99.45833333333125,0.0,0.0
2007-10-28,32.33333097101954,-99.45833333333125,0.0,0.0
2007-10-29,32.33333097101954,-99.45833333333125,0.0,0.0
2007-10-30,32.33333097101954,-99.45833333333125,0.0,0.0
2007-10-31,32.33333097101954,-99.45833333333125,0.0,0.0
2007-11-01,32.33333097101954,-99.45833333333125,0.0,0.0
2007-11-02,32.33333097101954,-99.45833333333125,0.0,0.0
2007-11-03,32.33333097101954,-99.45833333333125,0.0,0.0
2007-11-04,32.33333097101954,-99.45833333333125,0.0,0.0
2007-11-05,32.33333097101954,-99.45833333333125,0.0,0.0
2007-11-06,32.33333097101954,-99.45833333333125,0.0,8.25
2007-11-07,32.33333097101954,-99.45833333333125,0.0,0.0
2007-11-08,32.33333097101954,-99.45833333333125,0.0,0.0
2007-11-09,32.33333097101954,-99.45833333333125,0.0,0.0
2007-11-10,32.33333097101954,-99.45833333333125,0.0,0.0
2007-11-11,32.33333097101954,-99.45833333333125,0.0,0.0
2007-11-12,32.33333097101954,-99.45833333333125,0.0,0.0
2007-11-13,32.33333097101954,-99.45833333333125,0.0,0.02
2007-11-14,32.33333097101954,-99.45833333333125,0.0,0.0
2007-11-15,32.33333097101954,-99.45833333333125,0.0,0.0
2007-11-16,32.33333097101954,-99.45833333333125,0.0,0.34
2007-11-17,32.33333097101954,-99.45833333333125,0.0,0.0
2007-11-18,32.33333097101954,-99.45833333333125,0.0,105.57
2007-11-19,32.33333097101954,-99.45833333333125,0.0,0.19
2007-11-20,32.33333097101954,-99.45833333333125,0.0,0.0
2007-11-21,32.33333097101954,-99.45833333333125,0.0,5.77
2007-11-22,32.33333097101954,-99.45833333333125,0.0,0.0
2007-11-23,32.33333097101954,-99.45833333333125,0.06,0.0
2007-11-24,32.33333097101954,-99.45833333333125,0.27,239.0
2007-11-25,32.33333097101954,-99.45833333333125,0.71,0.0
2007-11-26,32.33333097101954,-99.45833333333125,0.0,2.15
2007-11-27,32.33333097101954,-99.45833333333125,0.0,1.78
2007-11-28,32.33333097101954,-99.45833333333125,0.0,0.24
2007-11-29,32.33333097101954,-99.45833333333125,0.0,0.0
2007-11-30,32.33333097101954,-99.45833333333125,0.0,5.83
2007-12-01,32.33333097101954,-99.45833333333125,0.03,2.6
2007-12-02,32.33333097101954,-99.45833333333125,0.0,0.0
2007-12-03,32.33333097101954,-99.45833333333125,0.0,0.0
2007-12-04,32.33333097101954,-99.45833333333125,0.0,0.0
2007-12-05,32.33333097101954,-99.45833333333125,0.0,0.0
2007-12-06,32.33333097101954,-99.45833333333125,0.0,0.0
2007-12-07,32.33333097101954,-99.45833333333125,0.0,0.0
2007-12-08,32.33333097101954,-99.45833333333125,0.0,0.0
2007-12-09,32.33333097101954,-99.45833333333125,0.0,121.02
2007-12-10,32.33333097101954,-99.45833333333125,0.01,0.0
2007-12-11,32.33333097101954,-99.45833333333125,0.2,199.42
2007-12-12,32.33333097101954,-99.45833333333125,0.31,68.2
2007-12-13,32.33333097101954,-99.45833333333125,0.0,1.38
2007-12-14,32.33333097101954,-99.45833333333125,0.03,0.0
2007-12-15,32.33333097101954,-99.45833333333125,0.0,0.0
2007-12-16,32.33333097101954,-99.45833333333125,0.0,2.42
2007-12-17,32.33333097101954,-99.45833333333125,0.0,0.24
2007-12-18,32.33333097101954,-99.45833333333125,0.0,0.24
2007-12-19,32.33333097101954,-99.45833333333125,0.0,0.0
2007-12-20,32.33333097101954,-99.45833333333125,0.0,5.25
2007-12-21,32.33333097101954,-99.45833333333125,0.29,0.0
2007-12-22,32.33333097101954,-99.45833333333125,0.0,0.0
2007-12-23,32.33333097101954,-99.45833333333125,0.0,0.28
2007-12-24,32.33333097101954,-99.45833333333125,0.0,0.0
2007-12-25,32.33333097101954,-99.45833333333125,0.0,0.0
2007-12-26,32.33333097101954,-99.45833333333125,0.0,0.0
2007-12-27,32.33333097101954,-99.45833333333125,0.0,0.0
2007-12-28,32.33333097101954,-99.45833333333125,0.0,0.0
2007-12-29,32.33333097101954,-99.45833333333125,0.0,0.0
2007-12-30,32.33333097101954,-99.45833333333125,0.0,0.0
2007-12-31,32.33333097101954,-99.45833333333125,0.0,0.0
2008-01-01,32.33333097101954,-99.45833333333125,0.0,0.0
2008-01-02,32.33333097101954,-99.45833333333125,0.0,0.0
2008-01-03,32.33333097101954,-99.45833333333125,0.0,0.0
2008-01-04,32.33333097101954,-99.45833333333125,0.0,0.0
2008-01-05,32.33333097101954,-99.45833333333125,0.0,0.0
2008-01-06,32.33333097101954,-99.45833333333125,0.0,0.0
2008-01-07,32.33333097101954,-99.45833333333125,0.0,0.0
2008-01-08,32.33333097101954,-99.45833333333125,0.0,0.0
2008-01-09,32.33333097101954,-99.45833333333125,0.0,0.0
2008-01-10,32.33333097101954,-99.45833333333125,0.0,0.0
2008-01-11,32.33333097101954,-99.45833333333125,0.0,0.0
2008-01-12,32.33333097101954,-99.45833333333125,0.0,0.0
2008-01-13,32.33333097101954,-99.45833333333125,0.0,0.0
2008-01-14,32.33333097101954,-99.45833333333125,0.0,0.0
2008-01-15,32.33333097101954,-99.45833333333125,0.0,6.2
2008-01-16,32.33333097101954,-99.45833333333125,0.0,0.0
2008-01-17,32.33333097101954,-99.45833333333125,0.0,0.0
2008-01-18,32.33333097101954,-99.45833333333125,0.0,0.0
2008-01-19,32.33333097101954,-99.45833333333125,0.0,0.0
2008-01-20,32.33333097101954,-99.45833333333125,0.0,0.0
2008-01-21,32.33333097101954,-99.45833333333125,0.0,12.11
2008-01-22,32.33333097101954,-99.45833333333125,0.0,1.56
2008-01-23,32.33333097101954,-99.45833333333125,0.0,10.25
2008-01-24,32.33333097101954,-99.45833333333125,0.0,0.0
2008-01-25,32.33333097101954,-99.45833333333125,0.18,24.75
2008-01-26,32.33333097101954,-99.45833333333125,0.0,0.0
2008-01-27,32.33333097101954,-99.45833333333125,0.0,0.0
2008-01-28,32.33333097101954,-99.45833333333125,0.0,0.0
2008-01-29,32.33333097101954,-99.45833333333125,0.0,0.0
2008-01-30,32.33333097101954,-99.45833333333125,0.0,0.02
2008-01-31,32.33333097101954,-99.45833333333125,0.0,0.0
2008-02-01,32.33333097101954,-99.45833333333125,0.0,0.0
2008-02-02,32.33333097101954,-99.45833333333125,0.0,0.0
2008-02-03,32.33333097101954,-99.45833333333125,0.0,0.0
2008-02-04,32.33333097101954,-99.45833333333125,0.0,17.55
2008-02-05,32.33333097101954,-99.45833333333125,0.01,121.57
2008-02-06,32.33333097101954,-99.45833333333125,0.0,0.0
2008-02-07,32.33333097101954,-99.45833333333125,0.0,0.0
2008-02-08,32.33333097101954,-99.45833333333125,0.0,0.0
2008-02-09,32.33333097101954,-99.45833333333125,0.0,0.0
2008-02-10,32.33333097101954,-99.45833333333125,0.0,0.0
2008-02-11,32.33333097101954,-99.45833333333125,0.0,2.08
2008-02-12,32.33333097101954,-99.45833333333125,0.0,0.0
2008-02-13,32.33333097101954,-99.45833333333125,0.0,0.0
2008-02-14,32.33333097101954,-99.45833333333125,0.0,0.0
2008-02-15,32.33333097101954,-99.45833333333125,0.0,13.67
2008-02-16,32.33333097101954,-99.45833333333125,0.57,29.65
2008-02-17,32.33333097101954,-99.45833333333125,0.0,0.0
2008-02-18,32.33333097101954,-99.45833333333125,0.01,0.0
2008-02-19,32.33333097101954,-99.45833333333125,0.0,0.0
2008-02-20,32.33333097101954,-99.45833333333125,0.0,1.63
2008-02-21,32.33333097101954,-99.45833333333125,0.0,0.0
2008-02-22,32.33333097101954,-99.45833333333125,0.16,0.0
2008-02-23,32.33333097101954,-99.45833333333125,0.0,0.0
2008-02-24,32.33333097101954,-99.45833333333125,0.0,0.0
2008-02-25,32.33333097101954,-99.45833333333125,0.0,0.0
2008-02-26,32.33333097101954,-99.45833333333125,0.0,0.0
2008-02-27,32.33333097101954,-99.45833333333125,0.0,0.0
2008-02-28,32.33333097101954,-99.45833333333125,0.0,0.0
2008-02-29,32.33333097101954,-99.45833333333125,0.0,7.57
2008-03-01,32.33333097101954,-99.45833333333125,0.0,0.0
2008-03-02,32.33333097101954,-99.45833333333125,0.01,0.0
2008-03-03,32.33333097101954,-99.45833333333125,0.9,0.0
2008-03-04,32.33333097101954,-99.45833333333125,0.0,0.05
2008-03-05,32.33333097101954,-99.45833333333125,0.0,0.0
2008-03-06,32.33333097101954,-99.45833333333125,0.11,0.0
2008-03-07,32.33333097101954,-99.45833333333125,0.05,0.0
2008-03-08,32.33333097101954,-99.45833333333125,0.0,0.0
2008-03-09,32.33333097101954,-99.45833333333125,0.54,0.0
2008-03-10,32.33333097101954,-99.45833333333125,0.27,62.19
2008-03-11,32.33333097101954,-99.45833333333125,0.0,1.15
