Date,Latitude,Longitude,Observed,Gaussian Krige
2007-03-21,28.666664626225014,-95.95833333333097,0.0,1.97
2007-03-22,28.666664626225014,-95.95833333333097,0.0,0.0
2007-03-23,28.666664626225014,-95.95833333333097,0.0,13.06
2007-03-24,28.666664626225014,-95.95833333333097,0.0,0.0
2007-03-25,28.666664626225014,-95.95833333333097,0.0,0.0
2007-03-26,28.666664626225014,-95.95833333333097,0.0,349.69
2007-03-27,28.666664626225014,-95.95833333333097,0.0,136.03
2007-03-28,28.666664626225014,-95.95833333333097,0.0,5.18
2007-03-29,28.666664626225014,-95.95833333333097,0.0,767.17
2007-03-30,28.666664626225014,-95.95833333333097,0.0,3338.66
2007-03-31,28.666664626225014,-95.95833333333097,0.0,0.0
2007-04-01,28.666664626225014,-95.95833333333097,0.0,0.91
2007-04-02,28.666664626225014,-95.95833333333097,0.0,0.0
2007-04-03,28.666664626225014,-95.95833333333097,0.0,149.16
2007-04-04,28.666664626225014,-95.95833333333097,0.74,152.52
2007-04-05,28.666664626225014,-95.95833333333097,0.0,0.0
2007-04-06,28.666664626225014,-95.95833333333097,0.0,0.0
2007-04-07,28.666664626225014,-95.95833333333097,0.42,384.53
2007-04-08,28.666664626225014,-95.95833333333097,0.81,0.0
2007-04-09,28.666664626225014,-95.95833333333097,0.01,0.0
2007-04-10,28.666664626225014,-95.95833333333097,0.05,0.0
2007-04-11,28.666664626225014,-95.95833333333097,1.9,0.0
2007-04-12,28.666664626225014,-95.95833333333097,0.0,0.27
2007-04-13,28.666664626225014,-95.95833333333097,0.0,475.83
2007-04-14,28.666664626225014,-95.95833333333097,0.06,195.88
2007-04-15,28.666664626225014,-95.95833333333097,0.0,0.0
2007-04-16,28.666664626225014,-95.95833333333097,0.0,0.23
2007-04-17,28.666664626225014,-95.95833333333097,0.0,0.0
2007-04-18,28.666664626225014,-95.95833333333097,0.0,0.0
2007-04-19,28.666664626225014,-95.95833333333097,0.0,0.0
2007-04-20,28.666664626225014,-95.95833333333097,0.0,0.01
2007-04-21,28.666664626225014,-95.95833333333097,0.0,0.0
2007-04-22,28.666664626225014,-95.95833333333097,0.0,0.0
2007-04-23,28.666664626225014,-95.95833333333097,0.0,0.0
2007-04-24,28.666664626225014,-95.95833333333097,0.0,0.0
2007-04-25,28.666664626225014,-95.95833333333097,0.67,2097.5
2007-04-26,28.666664626225014,-95.95833333333097,0.0,0.0
2007-04-27,28.666664626225014,-95.95833333333097,0.0,0.0
2007-04-28,28.666664626225014,-95.95833333333097,0.0,0.0
2007-04-29,28.666664626225014,-95.95833333333097,0.0,8.73
2007-04-30,28.666664626225014,-95.95833333333097,0.0,398.07
2007-05-01,28.666664626225014,-95.95833333333097,0.0,219.68
2007-05-02,28.666664626225014,-95.95833333333097,0.0,0.0
2007-05-03,28.666664626225014,-95.95833333333097,0.04,848.9
2007-05-04,28.666664626225014,-95.95833333333097,0.0,23.94
2007-05-05,28.666664626225014,-95.95833333333097,0.0,0.05
2007-05-06,28.666664626225014,-95.95833333333097,0.0,0.0
2007-05-07,28.666664626225014,-95.95833333333097,0.0,321.9
2007-05-08,28.666664626225014,-95.95833333333097,0.0,105.32
2007-05-09,28.666664626225014,-95.95833333333097,0.0,0.0
2007-05-10,28.666664626225014,-95.95833333333097,0.11,3.1
2007-05-11,28.666664626225014,-95.95833333333097,0.93,0.0
2007-05-12,28.666664626225014,-95.95833333333097,0.01,43.87
2007-05-13,28.666664626225014,-95.95833333333097,0.0,0.0
2007-05-14,28.666664626225014,-95.95833333333097,0.0,0.0
2007-05-15,28.666664626225014,-95.95833333333097,0.0,0.0
2007-05-16,28.666664626225014,-95.95833333333097,0.0,211.36
2007-05-17,28.666664626225014,-95.95833333333097,0.0,0.0
2007-05-18,28.666664626225014,-95.95833333333097,0.0,38.88
2007-05-19,28.666664626225014,-95.95833333333097,0.0,15.99
2007-05-20,28.666664626225014,-95.95833333333097,0.0,0.0
2007-05-21,28.666664626225014,-95.95833333333097,0.0,0.0
2007-05-22,28.666664626225014,-95.95833333333097,0.96,0.0
2007-05-23,28.666664626225014,-95.95833333333097,0.0,0.0
2007-05-24,28.666664626225014,-95.95833333333097,0.0,5276.54
2007-05-25,28.666664626225014,-95.95833333333097,1.66,1810.02
2007-05-26,28.666664626225014,-95.95833333333097,1.23,0.0
2007-05-27,28.666664626225014,-95.95833333333097,0.02,0.0
2007-05-28,28.666664626225014,-95.95833333333097,0.08,0.0
2007-05-29,28.666664626225014,-95.95833333333097,0.0,269.07
2007-05-30,28.666664626225014,-95.95833333333097,0.0,0.0
2007-05-31,28.666664626225014,-95.95833333333097,0.0,1086.4
2007-06-01,28.666664626225014,-95.95833333333097,0.0,0.0
2007-06-02,28.666664626225014,-95.95833333333097,0.0,64.35
2007-06-03,28.666664626225014,-95.95833333333097,0.0,2121.99
2007-06-04,28.666664626225014,-95.95833333333097,0.0,568.04
2007-06-05,28.666664626225014,-95.95833333333097,0.4,21.84
2007-06-06,28.666664626225014,-95.95833333333097,0.0,2.62
2007-06-07,28.666664626225014,-95.95833333333097,0.0,0.0
2007-06-08,28.666664626225014,-95.95833333333097,0.0,0.0
2007-06-09,28.666664626225014,-95.95833333333097,0.0,0.0
2007-06-10,28.666664626225014,-95.95833333333097,0.0,0.0
2007-06-11,28.666664626225014,-95.95833333333097,0.0,2.88
2007-06-12,28.666664626225014,-95.95833333333097,0.0,0.1
2007-06-13,28.666664626225014,-95.95833333333097,0.0,0.0
2007-06-14,28.666664626225014,-95.95833333333097,0.0,0.0
2007-06-15,28.666664626225014,-95.95833333333097,0.0,0.0
2007-06-16,28.666664626225014,-95.95833333333097,0.0,0.0
2007-06-17,28.666664626225014,-95.95833333333097,0.07,0.0
2007-06-18,28.666664626225014,-95.95833333333097,0.0,0.16
2007-06-19,28.666664626225014,-95.95833333333097,0.0,0.0
2007-06-20,28.666664626225014,-95.95833333333097,0.0,0.0
2007-06-21,28.666664626225014,-95.95833333333097,0.05,237.94
2007-06-22,28.666664626225014,-95.95833333333097,0.01,1620.74
2007-06-23,28.666664626225014,-95.95833333333097,0.06,0.0
2007-06-24,28.666664626225014,-95.95833333333097,0.24,0.0
2007-06-25,28.666664626225014,-95.95833333333097,0.58,0.0
2007-06-26,28.666664626225014,-95.95833333333097,0.0,0.0
2007-06-27,28.666664626225014,-95.95833333333097,0.0,0.0
2007-06-28,28.666664626225014,-95.95833333333097,0.0,6474.58
2007-06-29,28.666664626225014,-95.95833333333097,0.0,0.0
2007-06-30,28.666664626225014,-95.95833333333097,0.54,323.58
2007-07-01,28.666664626225014,-95.95833333333097,1.53,0.0
2007-07-02,28.666664626225014,-95.95833333333097,1.28,0.0
2007-07-03,28.666664626225014,-95.95833333333097,0.03,0.0
2007-07-04,28.666664626225014,-95.95833333333097,4.67,2964.06
2007-07-05,28.666664626225014,-95.95833333333097,1.06,0.0
2007-07-06,28.666664626225014,-95.95833333333097,0.0,0.0
2007-07-07,28.666664626225014,-95.95833333333097,0.0,791.57
2007-07-08,28.666664626225014,-95.95833333333097,0.0,0.0
2007-07-09,28.666664626225014,-95.95833333333097,0.0,0.0
2007-07-10,28.666664626225014,-95.95833333333097,0.0,0.0
2007-07-11,28.666664626225014,-95.95833333333097,0.0,9.31
2007-07-12,28.666664626225014,-95.95833333333097,0.0,6.07
2007-07-13,28.666664626225014,-95.95833333333097,0.0,77.72
2007-07-14,28.666664626225014,-95.95833333333097,0.0,494.06
2007-07-15,28.666664626225014,-95.95833333333097,0.7,0.0
2007-07-16,28.666664626225014,-95.95833333333097,0.07,282.39
2007-07-17,28.666664626225014,-95.95833333333097,0.06,0.0
2007-07-18,28.666664626225014,-95.95833333333097,0.24,0.0
2007-07-19,28.666664626225014,-95.95833333333097,0.38,0.0
2007-07-20,28.666664626225014,-95.95833333333097,0.62,0.0
2007-07-21,28.666664626225014,-95.95833333333097,0.0,0.0
2007-07-22,28.666664626225014,-95.95833333333097,0.0,153.27
2007-07-23,28.666664626225014,-95.95833333333097,1.54,0.0
2007-07-24,28.666664626225014,-95.95833333333097,0.16,14.85
2007-07-25,28.666664626225014,-95.95833333333097,0.0,3023.43
2007-07-26,28.666664626225014,-95.95833333333097,3.09,4323.7
2007-07-27,28.666664626225014,-95.95833333333097,0.28,0.0
2007-07-28,28.666664626225014,-95.95833333333097,0.08,478.96
2007-07-29,28.666664626225014,-95.95833333333097,0.0,0.0
2007-07-30,28.666664626225014,-95.95833333333097,0.0,33.84
2007-07-31,28.666664626225014,-95.95833333333097,0.0,0.0
2007-08-01,28.666664626225014,-95.95833333333097,0.0,4.63
2007-08-02,28.666664626225014,-95.95833333333097,0.54,5040.16
2007-08-03,28.666664626225014,-95.95833333333097,0.0,172.88
2007-08-04,28.666664626225014,-95.95833333333097,0.21,5.23
2007-08-05,28.666664626225014,-95.95833333333097,0.0,22.26
2007-08-06,28.666664626225014,-95.95833333333097,0.0,0.06
2007-08-07,28.666664626225014,-95.95833333333097,0.0,0.0
2007-08-08,28.666664626225014,-95.95833333333097,0.0,0.0
2007-08-09,28.666664626225014,-95.95833333333097,0.0,0.0
2007-08-10,28.666664626225014,-95.95833333333097,0.0,0.0
2007-08-11,28.666664626225014,-95.95833333333097,0.0,0.19
2007-08-12,28.666664626225014,-95.95833333333097,0.0,94.98
2007-08-13,28.666664626225014,-95.95833333333097,0.0,0.0
2007-08-14,28.666664626225014,-95.95833333333097,0.0,0.0
2007-08-15,28.666664626225014,-95.95833333333097,0.92,0.0
2007-08-16,28.666664626225014,-95.95833333333097,3.03,440.39
2007-08-17,28.666664626225014,-95.95833333333097,0.65,0.0
2007-08-18,28.666664626225014,-95.95833333333097,0.0,130.99
2007-08-19,28.666664626225014,-95.95833333333097,0.11,0.0
2007-08-20,28.666664626225014,-95.95833333333097,0.0,0.0
2007-08-21,28.666664626225014,-95.95833333333097,0.02,0.0
2007-08-22,28.666664626225014,-95.95833333333097,0.0,0.0
2007-08-23,28.666664626225014,-95.95833333333097,0.0,0.0
2007-08-24,28.666664626225014,-95.95833333333097,0.0,0.0
2007-08-25,28.666664626225014,-95.95833333333097,0.0,0.0
2007-08-26,28.666664626225014,-95.95833333333097,0.0,0.0
2007-08-27,28.666664626225014,-95.95833333333097,0.0,0.0
2007-08-28,28.666664626225014,-95.95833333333097,0.13,142.71
2007-08-29,28.666664626225014,-95.95833333333097,0.42,0.0
2007-08-30,28.666664626225014,-95.95833333333097,0.47,0.0
2007-08-31,28.666664626225014,-95.95833333333097,1.21,0.0
2007-09-01,28.666664626225014,-95.95833333333097,0.06,0.0
2007-09-02,28.666664626225014,-95.95833333333097,0.1,445.92
2007-09-03,28.666664626225014,-95.95833333333097,1.42,969.5
2007-09-04,28.666664626225014,-95.95833333333097,0.0,1040.49
2007-09-05,28.666664626225014,-95.95833333333097,0.0,348.97
2007-09-06,28.666664626225014,-95.95833333333097,0.0,0.66
2007-09-07,28.666664626225014,-95.95833333333097,0.25,0.0
2007-09-08,28.666664626225014,-95.95833333333097,0.08,0.0
2007-09-09,28.666664626225014,-95.95833333333097,0.11,59.16
2007-09-10,28.666664626225014,-95.95833333333097,0.14,33.25
2007-09-11,28.666664626225014,-95.95833333333097,0.01,4592.13
2007-09-12,28.666664626225014,-95.95833333333097,0.36,0.0
2007-09-13,28.666664626225014,-95.95833333333097,0.0,0.0
2007-09-14,28.666664626225014,-95.95833333333097,0.0,13.58
2007-09-15,28.666664626225014,-95.95833333333097,0.01,0.0
2007-09-16,28.666664626225014,-95.95833333333097,0.0,0.0
2007-09-17,28.666664626225014,-95.95833333333097,0.0,0.02
2007-09-18,28.666664626225014,-95.95833333333097,0.0,0.0
2007-09-19,28.666664626225014,-95.95833333333097,0.0,0.0
2007-09-20,28.666664626225014,-95.95833333333097,0.0,0.89
2007-09-21,28.666664626225014,-95.95833333333097,0.0,0.0
2007-09-22,28.666664626225014,-95.95833333333097,0.0,0.0
2007-09-23,28.666664626225014,-95.95833333333097,0.0,0.0
2007-09-24,28.666664626225014,-95.95833333333097,0.0,0.05
2007-09-25,28.666664626225014,-95.95833333333097,0.0,0.45
2007-09-26,28.666664626225014,-95.95833333333097,0.0,0.0
2007-09-27,28.666664626225014,-95.95833333333097,0.05,0.0
2007-09-28,28.666664626225014,-95.95833333333097,0.0,0.0
2007-09-29,28.666664626225014,-95.95833333333097,0.57,557.46
2007-09-30,28.666664626225014,-95.95833333333097,0.22,149.12
2007-10-01,28.666664626225014,-95.95833333333097,0.0,794.29
2007-10-02,28.666664626225014,-95.95833333333097,0.0,0.0
2007-10-03,28.666664626225014,-95.95833333333097,0.0,0.0
2007-10-04,28.666664626225014,-95.95833333333097,0.0,0.0
2007-10-05,28.666664626225014,-95.95833333333097,0.0,0.0
2007-10-06,28.666664626225014,-95.95833333333097,0.0,0.0
2007-10-07,28.666664626225014,-95.95833333333097,0.03,111.75
2007-10-08,28.666664626225014,-95.95833333333097,0.01,41.49
2007-10-09,28.666664626225014,-95.95833333333097,0.07,1897.47
2007-10-10,28.666664626225014,-95.95833333333097,0.0,0.0
2007-10-11,28.666664626225014,-95.95833333333097,0.0,18.57
2007-10-12,28.666664626225014,-95.95833333333097,0.0,0.0
2007-10-13,28.666664626225014,-95.95833333333097,0.0,0.01
2007-10-14,28.666664626225014,-95.95833333333097,0.0,857.8
2007-10-15,28.666664626225014,-95.95833333333097,0.22,734.43
2007-10-16,28.666664626225014,-95.95833333333097,0.0,0.0
2007-10-17,28.666664626225014,-95.95833333333097,0.01,2.24
2007-10-18,28.666664626225014,-95.95833333333097,0.0,0.0
2007-10-19,28.666664626225014,-95.95833333333097,0.0,0.0
2007-10-20,28.666664626225014,-95.95833333333097,0.0,0.0
2007-10-21,28.666664626225014,-95.95833333333097,0.0,0.0
2007-10-22,28.666664626225014,-95.95833333333097,0.69,575.81
2007-10-23,28.666664626225014,-95.95833333333097,0.0,0.0
2007-10-24,28.666664626225014,-95.95833333333097,0.0,0.0
2007-10-25,28.666664626225014,-95.95833333333097,0.0,0.0
2007-10-26,28.666664626225014,-95.95833333333097,0.0,0.0
2007-10-27,28.666664626225014,-95.95833333333097,0.0,0.0
2007-10-28,28.666664626225014,-95.95833333333097,0.0,0.0
2007-10-29,28.666664626225014,-95.95833333333097,0.0,0.0
2007-10-30,28.666664626225014,-95.95833333333097,0.0,0.0
2007-10-31,28.666664626225014,-95.95833333333097,0.0,0.0
2007-11-01,28.666664626225014,-95.95833333333097,0.0,0.0
2007-11-02,28.666664626225014,-95.95833333333097,0.01,0.0
2007-11-03,28.666664626225014,-95.95833333333097,0.0,0.0
2007-11-04,28.666664626225014,-95.95833333333097,0.0,0.0
2007-11-05,28.666664626225014,-95.95833333333097,0.0,0.0
2007-11-06,28.666664626225014,-95.95833333333097,0.0,48.79
2007-11-07,28.666664626225014,-95.95833333333097,0.0,0.0
2007-11-08,28.666664626225014,-95.95833333333097,0.0,0.0
2007-11-09,28.666664626225014,-95.95833333333097,0.0,0.0
2007-11-10,28.666664626225014,-95.95833333333097,0.0,8.11
2007-11-11,28.666664626225014,-95.95833333333097,0.06,0.0
2007-11-12,28.666664626225014,-95.95833333333097,0.0,0.0
2007-11-13,28.666664626225014,-95.95833333333097,0.0,0.2
2007-11-14,28.666664626225014,-95.95833333333097,0.0,0.0
2007-11-15,28.666664626225014,-95.95833333333097,0.01,0.0
2007-11-16,28.666664626225014,-95.95833333333097,0.0,0.0
2007-11-17,28.666664626225014,-95.95833333333097,0.0,703.46
2007-11-18,28.666664626225014,-95.95833333333097,0.31,2168.83
2007-11-19,28.666664626225014,-95.95833333333097,0.0,0.0
2007-11-20,28.666664626225014,-95.95833333333097,0.0,0.0
2007-11-21,28.666664626225014,-95.95833333333097,1.35,0.0
2007-11-22,28.666664626225014,-95.95833333333097,0.0,0.0
2007-11-23,28.666664626225014,-95.95833333333097,0.0,11.05
2007-11-24,28.666664626225014,-95.95833333333097,1.3,1162.5
2007-11-25,28.666664626225014,-95.95833333333097,0.0,477.83
2007-11-26,28.666664626225014,-95.95833333333097,0.0,0.0
2007-11-27,28.666664626225014,-95.95833333333097,0.0,0.0
2007-11-28,28.666664626225014,-95.95833333333097,0.0,0.0
2007-11-29,28.666664626225014,-95.95833333333097,0.0,0.0
2007-11-30,28.666664626225014,-95.95833333333097,0.0,27.99
2007-12-01,28.666664626225014,-95.95833333333097,0.0,0.0
2007-12-02,28.666664626225014,-95.95833333333097,0.12,0.0
2007-12-03,28.666664626225014,-95.95833333333097,0.0,0.5
2007-12-04,28.666664626225014,-95.95833333333097,0.0,0.0
2007-12-05,28.666664626225014,-95.95833333333097,0.0,0.0
2007-12-06,28.666664626225014,-95.95833333333097,0.0,0.0
2007-12-07,28.666664626225014,-95.95833333333097,0.0,0.0
2007-12-08,28.666664626225014,-95.95833333333097,0.0,0.0
2007-12-09,28.666664626225014,-95.95833333333097,0.0,657.59
2007-12-10,28.666664626225014,-95.95833333333097,0.0,0.0
2007-12-11,28.666664626225014,-95.95833333333097,0.0,0.0
2007-12-12,28.666664626225014,-95.95833333333097,0.01,729.87
2007-12-13,28.666664626225014,-95.95833333333097,0.0,0.0
2007-12-14,28.666664626225014,-95.95833333333097,0.0,0.0
2007-12-15,28.666664626225014,-95.95833333333097,0.53,0.0
2007-12-16,28.666664626225014,-95.95833333333097,0.0,0.0
2007-12-17,28.666664626225014,-95.95833333333097,0.0,0.0
2007-12-18,28.666664626225014,-95.95833333333097,0.0,0.0
2007-12-19,28.666664626225014,-95.95833333333097,0.0,0.0
2007-12-20,28.666664626225014,-95.95833333333097,0.12,0.0
2007-12-21,28.666664626225014,-95.95833333333097,0.0,0.0
2007-12-22,28.666664626225014,-95.95833333333097,0.0,0.0
2007-12-23,28.666664626225014,-95.95833333333097,0.0,0.74
2007-12-24,28.666664626225014,-95.95833333333097,0.0,0.0
2007-12-25,28.666664626225014,-95.95833333333097,0.0,0.0
2007-12-26,28.666664626225014,-95.95833333333097,0.11,0.0
2007-12-27,28.666664626225014,-95.95833333333097,0.0,0.0
2007-12-28,28.666664626225014,-95.95833333333097,0.02,17.99
2007-12-29,28.666664626225014,-95.95833333333097,0.0,0.0
2007-12-30,28.666664626225014,-95.95833333333097,0.0,0.0
2007-12-31,28.666664626225014,-95.95833333333097,0.0,0.0
2008-01-01,28.666664626225014,-95.95833333333097,0.05,0.0
2008-01-02,28.666664626225014,-95.95833333333097,0.0,0.0
2008-01-03,28.666664626225014,-95.95833333333097,0.0,0.0
2008-01-04,28.666664626225014,-95.95833333333097,0.02,1.95
2008-01-05,28.666664626225014,-95.95833333333097,0.02,0.0
2008-01-06,28.666664626225014,-95.95833333333097,0.0,3.9
2008-01-07,28.666664626225014,-95.95833333333097,0.0,30.52
2008-01-08,28.666664626225014,-95.95833333333097,0.04,241.14
2008-01-09,28.666664626225014,-95.95833333333097,0.0,0.0
2008-01-10,28.666664626225014,-95.95833333333097,0.01,0.0
2008-01-11,28.666664626225014,-95.95833333333097,0.0,0.0
2008-01-12,28.666664626225014,-95.95833333333097,0.0,3.89
2008-01-13,28.666664626225014,-95.95833333333097,0.0,0.0
2008-01-14,28.666664626225014,-95.95833333333097,0.0,0.0
2008-01-15,28.666664626225014,-95.95833333333097,0.42,30.44
2008-01-16,28.666664626225014,-95.95833333333097,1.38,129.39
2008-01-17,28.666664626225014,-95.95833333333097,0.0,0.0
2008-01-18,28.666664626225014,-95.95833333333097,0.54,206.65
2008-01-19,28.666664626225014,-95.95833333333097,1.25,0.0
2008-01-20,28.666664626225014,-95.95833333333097,0.0,0.0
2008-01-21,28.666664626225014,-95.95833333333097,0.04,57.51
2008-01-22,28.666664626225014,-95.95833333333097,0.0,62.51
2008-01-23,28.666664626225014,-95.95833333333097,0.48,0.0
2008-01-24,28.666664626225014,-95.95833333333097,0.12,26.11
2008-01-25,28.666664626225014,-95.95833333333097,0.0,47.44
2008-01-26,28.666664626225014,-95.95833333333097,0.0,13.77
2008-01-27,28.666664626225014,-95.95833333333097,0.0,0.0
2008-01-28,28.666664626225014,-95.95833333333097,0.0,0.0
2008-01-29,28.666664626225014,-95.95833333333097,3.26,0.0
2008-01-30,28.666664626225014,-95.95833333333097,0.0,0.0
2008-01-31,28.666664626225014,-95.95833333333097,0.04,0.0
2008-02-01,28.666664626225014,-95.95833333333097,0.0,0.0
2008-02-02,28.666664626225014,-95.95833333333097,0.0,0.0
2008-02-03,28.666664626225014,-95.95833333333097,0.0,0.0
2008-02-04,28.666664626225014,-95.95833333333097,0.0,3.35
2008-02-05,28.666664626225014,-95.95833333333097,0.02,0.0
2008-02-06,28.666664626225014,-95.95833333333097,0.0,0.08
2008-02-07,28.666664626225014,-95.95833333333097,0.0,0.06
2008-02-08,28.666664626225014,-95.95833333333097,1.39,0.0
2008-02-09,28.666664626225014,-95.95833333333097,0.0,0.0
2008-02-10,28.666664626225014,-95.95833333333097,0.0,0.0
2008-02-11,28.666664626225014,-95.95833333333097,0.0,0.0
2008-02-12,28.666664626225014,-95.95833333333097,0.41,45.35
2008-02-13,28.666664626225014,-95.95833333333097,0.0,0.0
2008-02-14,28.666664626225014,-95.95833333333097,0.0,47.31
2008-02-15,28.666664626225014,-95.95833333333097,0.0,0.0
2008-02-16,28.666664626225014,-95.95833333333097,0.24,0.0
2008-02-17,28.666664626225014,-95.95833333333097,0.66,15.41
2008-02-18,28.666664626225014,-95.95833333333097,0.0,0.0
2008-02-19,28.666664626225014,-95.95833333333097,0.0,0.0
2008-02-20,28.666664626225014,-95.95833333333097,0.57,0.0
2008-02-21,28.666664626225014,-95.95833333333097,0.0,5.31
2008-02-22,28.666664626225014,-95.95833333333097,0.0,132.02
2008-02-23,28.666664626225014,-95.95833333333097,0.0,0.0
2008-02-24,28.666664626225014,-95.95833333333097,0.0,0.0
2008-02-25,28.666664626225014,-95.95833333333097,0.54,44.48
2008-02-26,28.666664626225014,-95.95833333333097,0.01,8.59
2008-02-27,28.666664626225014,-95.95833333333097,0.0,0.0
2008-02-28,28.666664626225014,-95.95833333333097,0.0,16.4
2008-02-29,28.666664626225014,-95.95833333333097,0.0,0.0
2008-03-01,28.666664626225014,-95.95833333333097,0.0,0.0
2008-03-02,28.666664626225014,-95.95833333333097,0.0,4.19
2008-03-03,28.666664626225014,-95.95833333333097,0.05,0.0
2008-03-04,28.666664626225014,-95.95833333333097,0.0,0.0
2008-03-05,28.666664626225014,-95.95833333333097,0.0,0.0
2008-03-06,28.666664626225014,-95.95833333333097,1.54,0.0
2008-03-07,28.666664626225014,-95.95833333333097,0.0,17.38
2008-03-08,28.666664626225014,-95.95833333333097,0.0,0.0
2008-03-09,28.666664626225014,-95.95833333333097,0.0,0.0
2008-03-10,28.666664626225014,-95.95833333333097,0.41,573.46
